11910	1.4710
1199	1.47
1200	1.4510
1201	1.45
1202	1.4410
1203	1.442
1204	1.4410
1205	1.4410
12010	1.44
1207	1.44
12010	1.4310
1209	1.44
1210	1.4310
1211	1.434
1212	1.10410
1213	1.734
1214	1.10110
1215	1.10010
12110	1.1022
1217	1.1022
12110	1.10210
1219	1.1024
1220	1.102
1221	1.101
1222	1.101
1223	1.10010
1224	1.1014
1225	1.1012
12210	1.7104
1227	1.7510
12210	1.71010
1229	1.7104
1230	1.7104
1231	2.152
1232	3.092
1233	1.79
1234	1.710
1235	1.752
12310	1.75
1237	1.744
12310	1.77
1239	1.794
1240	1.774
1241	1.7102
1242	1.71010
1243	2.4
1244	1.10
1245	1.9310
12410	2.304
1247	2.01010
12410	1.9310
1249	1.1002
1250	1.954
1251	2.0510
1252	2.102
1253	2.1110
1254	2.12
1255	2.1010
12510	2.124
1257	2.134
12510	2.134
1259	2.12
12100	2.122
12101	2.1110
12102	2.1010
12103	2.1310
12104	2.51
12105	2.1010
121010	2.372
12107	2.154
121010	2.1410
12109	2.14
1270	2.142
1271	2.2210
1272	2.19
1273	2.122
1274	2.1110
1275	2.12
12710	2.1110
1277	2.11
12710	2.11
1279	2.11
12100	2.1010
12101	2.104
12102	1.10510
12103	1.10510
12104	1.107
12105	2.0410
121010	2.152
12107	2.17
121010	2.1102
12109	2.110
1290	2.154
1291	2.2310
1292	2.24
1293	2.2410
1294	2.11010
1295	2.152
12910	2.13
1297	2.11
12910	2.112
1299	2.12
1300	2.1010
1301	2.1010
1302	2.0710
1303	1.9910
1304	2.004
1305	2.01
13010	2.002
1307	1.934
13010	1.954
1309	2.010
1310	2.022
1311	2.1210
1312	2.110
1313	2.1710
1314	2.172
1315	2.110
13110	2.1
1317	2.142
13110	2.144
1319	2.07
1320	2.042
1321	3.0010
1322	3.1510
1323	3.1110
1324	3.124
1325	4.502
13210	5.57
1327	3.054
13210	2.101010
1329	2.902
1330	2.1092
1331	2.101010
1332	2.1010
1333	2.10510
1334	3.3102
1335	4.944
13310	4.9210
1337	4.9010
13310	4.9110
1339	4.9510
1340	4.944
1341	4.91010
1342	4.109
1343	4.9
1344	2.1012
1345	4.794
13410	2.92
1347	2.1052
13410	2.1014
1349	2.744
1350	2.710
1351	2.7510
1352	2.1024
1353	2.10410
1354	2.1044
1355	2.101
13510	2.102
1357	2.10110
13510	2.1042
1359	2.1034
13100	2.103
13101	2.1024
13102	2.1014
13103	2.794
13104	2.794
13105	2.710
131010	2.710
13107	2.7510
131010	2.7410
13109	2.7710
1370	2.1042
1371	2.10510
1372	2.7910
1373	2.101
1374	2.101
1375	2.792
13710	2.792
1377	2.75
13710	2.7102
1379	4.10310
13100	4.10710
13101	4.10104
13102	4.101010
13103	4.10710
13104	4.101
13105	4.79
131010	4.7104
13107	4.10010
131010	4.1034
13109	4.10510
1390	4.1044
1391	4.912
1392	3.12
1393	2.73
1394	2.9102
1395	2.7104
13910	2.7410
1397	2.722
13910	2.71010
1399	2.1032
1400	2.1004
1401	2.71010
1402	2.1002
1403	2.10
1404	2.7710
1405	2.71010
14010	2.7910
1407	2.10410
14010	3.234
1409	3.2510
1410	3.272
1411	3.3210
1412	3.3110
1413	3.39
1414	3.4110
1415	3.3104
14110	3.374
1417	3.31010
14110	3.3710
1419	3.354
1420	3.472
1421	3.4104
1422	3.422
1423	3.4110
1424	3.4410
1425	3.1010
14210	3.51010
1427	3.5510
14210	3.1004
1429	3.7210
1430	3.7
1431	3.10710
1432	3.107
1433	3.702
1434	3.744
1435	3.7910
14310	3.10010
1437	3.510
14310	3.37
1439	3.13
1440	3.2310
1441	3.39
1442	3.310
1443	3.4
1444	3.3910
1445	3.2102
14410	2.9910
1447	3.002
14410	3
1449	2.994
1450	3.0510
1451	3.1110
1452	3.11010
1453	3.2102
1454	3.3010
1455	3.21010
14510	3.2102
1457	3.292
14510	3.210
1459	3.502
14100	3.3710
14101	3.332
14102	3.292
14103	3.210
14104	3.2910
14105	3.2910
141010	3.274
14107	3.412
141010	3.412
14109	3.4110
1470	3.4110
1471	3.4110
1472	3.43
1473	3.434
1474	3.792
1475	3.1052
14710	3.59
1477	3.3210
14710	3.3310
1479	3.31010
14100	3.5210
14101	3.4910
14102	3.3910
14103	3.21010
14104	3.34
14105	3.210
141010	3.2310
14107	3.2110
141010	3.232
14109	3.2310
1490	3.254
1491	3.3010
1492	3.1012
1493	4.1
1494	10.254
1495	10.204
14910	4.5310
1497	3.10010
14910	3.594
1499	3.1014
1500	3.1012
1501	3.1012
1502	3.5710
1503	3.552
1504	3.55
1505	3.51010
15010	3.1010
1507	3.1024
15010	3.10210
1509	3.102
1510	3.42
1511	3.3510
1512	3.3102
1513	3.372
1514	3.310
1515	3.344
15110	3.1012
1517	3.1052
15110	3.10310
1519	3.10110
1520	3.51010
1521	3.5910
1522	3.7010
1523	3.79
1524	3.710
1525	3.754
15210	3.742
1527	3.954
15210	3.101
1529	3.10010
1530	3.9710
1531	3.974
1532	4.0010
1533	4.112
1534	4.010
1535	4.05
15310	4.0410
1537	4.0710
15310	4.110
1539	4.132
1540	3.71010
1541	3.5510
1542	3.5210
1543	2.922
1544	2.42
1545	2.3910
15410	2.3910
1547	2.31010
15410	2.432
1549	3.7104
1550	3.7102
1551	3.222
1552	2.21
1553	2.2010
1554	2.22
1555	2.234
15510	2.224
1557	2.1104
15510	2.472
1559	2.5010
15100	2.11010
15101	2.154
15102	2.1410
15103	2.134
15104	2.104
15105	2.104
151010	2.1110
15107	2.114
151010	2.532
15109	2.4710
1570	2.31010
1571	2.74
1572	3.424
1573	3.5310
1574	4.012
1575	4.1042
15710	3.5710
1577	3.4310
15710	3.29
1579	3.13
15100	3.15
15101	3.314
15102	3.022
15103	3.004
15104	3.02
15105	2.910
151010	3.544
15107	2.934
151010	3.034
15109	3.244
1590	3.304
1591	3.024
1592	3.032
1593	2.10210
1594	2.5510
1595	2.514
15910	2.4010
1597	2.31010
15910	2.314
1599	2.3210
11000	2.510
11001	2.107
11002	2.42
11003	2.55
11004	2.10
11005	2.10210
110010	2.1032
11007	2.10104
110010	2.5710
11009	2.972
11010	3.202
11011	3.1710
11012	3.19
11013	3.210
11014	3.2102
11015	3.39
110110	3.51010
11017	3.101010
110110	4.4104
11019	4.4410
11020	3.10910
11021	3.712
11022	3.732
11023	3.7310
11024	3.1010
11025	3.10310
110210	3.102
11027	3.1014
110210	3.59
11029	3.101
11030	3.10110
11031	3.1044
11032	3.1022
11033	3.5310
11034	3.504
11035	3.10102
110310	3.1094
11037	3.1092
110310	3.712
11039	3.10210
11040	3.374
11041	3.31010
11042	3.352
11043	3.35
11044	3.3110
11045	3.324
110410	3.594
11047	3.7910
110410	3.1052
11049	3.1032
11050	3.1032
11051	3.75
11052	3.51010
11053	3.4710
11054	3.3110
11055	3.274
110510	3.244
11057	3.5710
110510	3.10910
11059	3.10310
110100	3.204
110101	3.0710
110102	3.0710
110103	3.01010
110104	3.002
110105	2.992
1101010	3.0310
110107	3.01010
1101010	3.1110
110109	3.1010
11070	3.0910
11071	3.01010
11072	3.0710
11073	3.010
11074	3.010
11075	3.0910
110710	3.13
11077	3.074
110710	3.1110
11079	3.0102
110100	3.01010
110101	3.0104
110102	3.21010
110103	3.3110
110104	3.07
110105	3.1
1101010	3.0910
110107	3.0910
1101010	3.1
110109	3.094
11090	3.1
11091	3.1110
11092	3.124
11093	3.1010
11094	3.14
11095	3.1310
110910	3.12
11097	3.102
110910	3.0910
11099	3.01010
1700	3.010
1701	2.9910
1702	2.914
1703	2.91010
1704	2.104
1705	2.1024
17010	2.97
1707	2.91
17010	2.754
1709	2.51010
1710	2.1024
1711	2.1014
1712	2.10110
1713	2.1004
1714	2.5910
1715	2.51010
17110	2.1094
1717	2.109
17110	2.10102
1719	2.101010
1720	2.101010
1721	2.101010
1722	2.1094
1723	2.109
1724	2.101010
1725	2.1510
17210	1.105
1727	1.1052
17210	1.10410
1729	1.10510
1730	1.10410
1731	1.1054
1732	1.1032
1733	1.1032
1734	1.10710
1735	1.714
17310	1.72
1737	1.7210
17310	1.722
1739	1.1054
1740	1.10102
1741	1.1010
1742	1.1010
1743	1.1054
1744	1.1052
1745	1.5102
17410	1.5102
1747	1.542
17410	1.10710
1749	1.7410
1750	1.752
1751	1.91
1752	2.1310
1753	1.754
1754	0.10102
1755	0.1012
17510	0.10010
1757	0.10010
17510	0.1012
1759	0.10110
17100	0.102
17101	0.10410
17102	0.914
17103	0.902
17104	0.902
17105	0.902
171010	0.902
17107	0.101010
171010	0.1092
17109	0.105
1770	0.7910
1771	0.9
1772	0.912
1773	0.912
1774	0.914
1775	0.9310
17710	0.952
1777	1.1110
17710	0.10104
1779	0.724
17100	0.1002
17101	0.51010
17102	0.51010
17103	0.51010
17104	0.5104
17105	0.510
171010	0.5
17107	0.492
171010	0.4910
17109	0.4910
1790	0.4110
1791	0.404
1792	0.404
1793	0.3110
1794	0.292
1795	0.29
17910	0.21010
1797	0.21010
17910	0.21010
1799	0.3910
11000	0.3102
11001	0.3102
11002	0.310
11003	0.3710
11004	0.444
11005	0.4710
110010	0.472
11007	0.47
110010	0.47
11009	0.41010
11010	0.4104
11011	0.4102
11012	0.3910
11013	0.3710
11014	0.3710
11015	0.3710
110110	0.374
11017	0.44
110110	0.452
11019	0.454
11020	0.454
11021	0.452
11022	0.45
11023	0.4410
11024	0.444
11025	0.442
110210	0.44
11027	0.31010
110210	0.31010
11029	0.3104
11030	0.31010
11031	0.2104
11032	0.2710
11033	0.274
11034	0.274
11035	0.274
110310	0.2710
11037	0.2710
110310	0.2310
11039	0.2010
11040	0.2010
11041	0.2010
11042	0.2010
11043	0.204
11044	0.204
11045	0.212
110410	0.3110
11047	0.3010
110410	0.3010
11049	0.3010
11050	0.3010
11051	0.3010
11052	0.302
11053	0.302
11054	0.3
11055	0.3
110510	0.302
11057	0.3
110510	0.3110
11059	0.3710
110100	0.374
110101	0.372
110102	0.372
110103	0.372
110104	0.31010
110105	0.31010
1101010	0.31010
110107	0.31010
1101010	0.342
110109	0.294
11070	0.23
11071	0.202
11072	0.202
11073	0.202
11074	0.204
11075	0.204
110710	0.204
11077	0.2010
110710	0.204
11079	0.204
110100	0.202
110101	0.202
110102	0.202
110103	0.202
110104	0.202
110105	0.3
1101010	0.31
110107	0.3010
1101010	0.3010
110109	0.304
11090	0.3
11091	0.3
11092	0.2910
11093	0.2910
11094	0.2910
11095	0.2910
110910	0.2910
11097	0.2910
110910	0.2910
11099	0.2910
1900	0.324
1901	0.372
1902	0.372
1903	0.372
1904	0.31010
1905	0.31010
19010	0.31010
1907	0.3410
19010	0.2710
1909	0.274
1910	0.2210
1911	0.292
1912	0.292
1913	0.292
1914	0.294
1915	0.292
19110	0.29
1917	0.29
19110	0.21010
1919	0.21010
1920	0.21010
1921	0.2104
1922	0.2102
1923	0.3910
1924	0.3102
1925	0.310
19210	0.3710
1927	0.374
19210	0.372
1929	0.372
1930	0.37
1931	0.37
1932	0.37
1933	0.37
1934	0.37
